,name,cost,address,org_name
1956,Парацетамол детский сусп вн прим клубника 120 мг5 мл 100 г x1,"95,20",Красноярск Свердловский 60 лет Октября 110а,Аптека «Аптека КРАЙ-ФАРМ»
1957,Парацетамол Велфарм табл 500 мг x30,"104,00",Красноярск Свердловский 60 лет Октября 110а,Аптека «Аптека КРАЙ-ФАРМ»
1958,Парацетамол детский сусп вн прим 120 мг5 мл 100 мл x1,"104,40",Красноярск Свердловский 60 лет Октября 110а,Аптека «Аптека КРАЙ-ФАРМ»
1959,Парацетамол детский сусп вн прим апельсин 120 мг5 мл 200 г x1,"151,30",Красноярск Свердловский 60 лет Октября 110а,Аптека «Аптека КРАЙ-ФАРМ»
1960,Парацетамол ФортеКидс сусп вн прим банан 250 мг5 мл 80 мл x1,"157,80",Красноярск Свердловский 60 лет Октября 110а,Аптека «Аптека КРАЙ-ФАРМ»
1961,"Парацетамол, табл. 500 мг, № 20","47,00",Красноярск Октябрьский Академика Киренского 126,Аптека «Аптека «Аптечка» »
1962,"Парацетамол-Альтфарм, 0,1 №10","50,00",Красноярск Октябрьский Академика Киренского 126,Аптека «Аптека «Аптечка» »
1963,"Парацетамол, р-р для приема внутрь 25 мгмл, фл. 100 мл, №1","56,00",Красноярск Октябрьский Академика Киренского 126,Аптека «Аптека «Аптечка» »
1964,"Парацетамол-АКОС, сусп. для приема внутрь 120 мг5 мл, фл. 100 мл,","78,00",Красноярск Октябрьский Академика Киренского 126,Аптека «Аптека «Аптечка» »
1965,"Парацетамол детский, сусп. для приема внутрь 120 мг5 мл, фл. 100 мл клубника","86,00",Красноярск Октябрьский Академика Киренского 126,Аптека «Аптека «Аптечка» »
1966,"Парацетамол-Альтфарм, 0,1 №10","51,00",Красноярск Свердловский Гладкова 23,Аптека «Аптека «Аптечка» »
1967,Парацетамол табл. 500 мг №20,"54,00",Красноярск Свердловский Гладкова 23,Аптека «Аптека «Аптечка» »
1968,"Парацетамол детский, сусп. для приема внутрь 120 мг5 мл, фл. 100 мл клубника","104,00",Красноярск Свердловский Гладкова 23,Аптека «Аптека «Аптечка» »
1969,ПАРАЦЕТАМОЛ МС 500мг N20 таб. Медисорб,"25,00",Красноярск Советский Алексеева 53,Аптека «Аптека ИП Мут ЕА»
1970,ПАРАЦЕТАМОЛ 500мг N20 таб. Фармстандарт-Лексредства,"26,50",Красноярск Советский Алексеева 53,Аптека «Аптека ИП Мут ЕА»
1971,ПАРАЦЕТАМОЛ 24мгмл 100г суспензия ддетей Синтез,"70,00",Красноярск Советский Алексеева 53,Аптека «Аптека ИП Мут ЕА»
1972,ПАРАЦЕТАМОЛ РЕНЕВАЛ 500мг N20 таб. Обновление Реневал ПФК,"80,00",Красноярск Советский Алексеева 53,Аптека «Аптека ИП Мут ЕА»
1973,ПАРАЦЕТАМОЛ РЕНЕВАЛ 500мг N12 таб. шипучие Обновление Реневал ПФК,"143,00",Красноярск Советский Алексеева 53,Аптека «Аптека ИП Мут ЕА»
1974,ПАРАЦЕТАМОЛ 24мгмл 200г суспензия ддетей Апельсин Фармстандарт-Лексредства,"147,00",Красноярск Советский Алексеева 53,Аптека «Аптека ИП Мут ЕА»
1975,ПАРАЦЕТАМОЛ 500МГ. №10 ТАБ. ФАРМСТАНДАРТ,"11,00",Красноярск Кировский Академика Вавилова 49,Аптека «Дешевая Аптека»
1976,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. ФАРМСТАНДАРТ,"26,00",Красноярск Кировский Академика Вавилова 49,Аптека «Дешевая Аптека»
1977,ПАРАЦЕТАМОЛ 500МГ. №10 ТАБ. ОБНОВЛЕНИЕ,"38,00",Красноярск Кировский Академика Вавилова 49,Аптека «Дешевая Аптека»
1978,"ПАРАЦЕТАМОЛ 2,4 120МГ5МЛ. 100МЛ. СУСП. ФЛ. СИНТЕЗ","74,00",Красноярск Кировский Академика Вавилова 49,Аптека «Дешевая Аптека»
1979,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. RENEWAL,"77,00",Красноярск Кировский Академика Вавилова 49,Аптека «Дешевая Аптека»
1980,"ПАРАЦЕТАМОЛ 2,4 120МГ5МЛ. 100МЛ. СУСП. КЛУБНИКА ФЛ.","94,00",Красноярск Кировский Академика Вавилова 49,Аптека «Дешевая Аптека»
1981,ПАРАЦЕТАМОЛ 500МГ. №12 ШИП.ТАБ. ОБНОВЛЕНИЕ,"148,00",Красноярск Кировский Академика Вавилова 49,Аптека «Дешевая Аптека»
1982,Парацетамол таб.шип. 500мг №12,"143,00",Красноярск Кировский им. газ. Пионерская правда 2,Аптека «Аптека Здравсити (Живика)»
1983,"Парацетамол сусп. для детей 120мг5мл 2,4 апельсин 200мл","148,00",Красноярск Кировский им. газ. Пионерская правда 2,Аптека «Аптека Здравсити (Живика)»
1984,Парацетамол таб.шип. 500мг №12,"104,00",Красноярск Кировский Карамзина 8,Аптека «Аптека Здравсити (Живика)»
1985,"Парацетамол сусп. для детей 120мг5мл 2,4 апельсин 200мл","148,00",Красноярск Кировский Карамзина 8,Аптека «Аптека Здравсити (Живика)»
1986,ПАРАЦЕТАМОЛ 500мг N20 таб. Фармстандарт-Лексредства,"27,00",Красноярск Октябрьский Норильская 40,Аптека «Аптека ИП Мут ЕА»
1987,ПАРАЦЕТАМОЛ-АЛЬТФАРМ 250мг N10 суппозитории ректальные Альтфарм,"53,00",Красноярск Октябрьский Норильская 40,Аптека «Аптека ИП Мут ЕА»
1988,ПАРАЦЕТАМОЛ 24мгмл 100г суспензия ддетей Синтез,"72,00",Красноярск Октябрьский Норильская 40,Аптека «Аптека ИП Мут ЕА»
1989,ПАРАЦЕТАМОЛ РЕНЕВАЛ 500мг N20 таб. Обновление Реневал ПФК,"81,00",Красноярск Октябрьский Норильская 40,Аптека «Аптека ИП Мут ЕА»
1990,ПАРАЦЕТАМОЛ РЕНЕВАЛ 500мг N12 таб. шипучие Обновление Реневал ПФК,"146,00",Красноярск Октябрьский Норильская 40,Аптека «Аптека ИП Мут ЕА»
1991,ПАРАЦЕТАМОЛ 24мгмл 200г суспензия ддетей Апельсин Фармстандарт-Лексредства,"156,00",Красноярск Октябрьский Норильская 40,Аптека «Аптека ИП Мут ЕА»
1992,Парацетамол таб 500мг х 20 (Усолье-Сибирское),"25,00",Красноярск Октябрьский Академгородок 68,Аптека «Я+Аптека»
1993,Парацетамол таб 500мг х 20 Фармстандарт (Фармстандарт),"27,50",Красноярск Октябрьский Академгородок 68,Аптека «Я+Аптека»
1994,Парацетамол таб 500мг х 10 R (Обновление),"37,50",Красноярск Октябрьский Академгородок 68,Аптека «Я+Аптека»
1995,Парацетамол сусп ддетей 120мг5мл фл 100мл  Синтез (Синтез ОАО),"73,00",Красноярск Октябрьский Академгородок 68,Аптека «Я+Аптека»
1996,Парацетамол таб 500мг х 20 R (Обновление),"73,00",Красноярск Октябрьский Академгородок 68,Аптека «Я+Аптека»
1997,Парацетамол детский сусп 120мг5мл фл 100мл клубника Фармстандарт (Фармстандарт),"99,00",Красноярск Октябрьский Академгородок 68,Аптека «Я+Аптека»
1998,Парацетамол таб шип 500мг х 12 R (Обновление),"115,00",Красноярск Октябрьский Академгородок 68,Аптека «Я+Аптека»
1999,Парацетамол детский сусп 120мг5мл фл 200мл апельсин Фармстандарт (Фармстандарт),"151,00",Красноярск Октябрьский Академгородок 68,Аптека «Я+Аптека»
2000,Парацетамол таб 500мг х 20 Фармстандарт (Фармстандарт),"27,00",Красноярск Железнодорожный Ладо Кецховели 34,Аптека «Я+Аптека»
2001,Парацетамол таб 500мг х 10 R (Обновление),"37,50",Красноярск Железнодорожный Ладо Кецховели 34,Аптека «Я+Аптека»
2002,Парацетамол сусп ддетей 120мг5мл фл 100мл  Синтез (Синтез ОАО),"73,00",Красноярск Железнодорожный Ладо Кецховели 34,Аптека «Я+Аптека»
2003,Парацетамол таб 500мг х 20 R (Обновление),"75,50",Красноярск Железнодорожный Ладо Кецховели 34,Аптека «Я+Аптека»
2004,Парацетамол детский сусп 120мг5мл фл 100мл клубника Фармстандарт (Фармстандарт),"98,00",Красноярск Железнодорожный Ладо Кецховели 34,Аптека «Я+Аптека»
2005,Парацетамол таб шип 500мг х 12 R (Обновление),"146,00",Красноярск Железнодорожный Ладо Кецховели 34,Аптека «Я+Аптека»
2006,Парацетамол детский сусп 120мг5мл фл 200мл апельсин Фармстандарт (Фармстандарт),"151,00",Красноярск Железнодорожный Ладо Кецховели 34,Аптека «Я+Аптека»
